"xx"	"xy"	"xz"	"vx"	"vy"	"vz"
0.203535908753317	0.314915556253658	0.469185958053691	9.05200766687901	0.429930481246232	-9.11898965899026
-0.0034356193395572	-0.386949634287959	0.459338996822083	-8.71239522365969	4.19097039755352	8.47405404834628
-0.292169184509663	0.0135222308081832	0.336958787910784	4.80957062551343	-21.2177346967859	-5.11056000911701
0.12279474625493	-0.089341249275971	0.0733663144454741	5.79954849680016	-9.14519649902473	3.02678623613714
-0.0823799682774868	-0.135405863561569	0.0576352111565682	3.47514116586148	10.6892989194223	-0.305121582901152
0.200032695254999	-0.0171894449911485	-0.146657247778629	13.3877531810548	8.64523538464468	-1.43605170826501
0.0379921779558157	0.0132019108655978	-0.0215920606486909	5.19827003279421	7.63493589204438	15.9721553577007
-0.371716683139363	-0.394823907826572	-0.26819481383916	11.0641043429047	-10.2015060282013	-6.328365026264
0.0363743515068535	-0.429236979435283	-0.424758979803284	13.6764281363247	-7.44750624606393	4.90135677201089
-0.246527167004554	-0.103499117223574	-0.237297436611569	5.34287046773502	3.19034172590808	3.55106983450171
0.212632022646445	0.213771232935716	-0.192060583343375	-3.00409966461592	-4.18972410757271	4.97556421323771
0.0685015772508331	0.0415829142880809	-0.284541692802528	4.06145226191892	-3.82830351367105	-7.05746766267753
-0.197163788376111	-0.203282959138583	0.0253613325581893	7.53263632409611	6.7148808710656	11.6534715622308
-0.137581018385589	0.0858784669836478	0.0290944014817769	-13.3974834946525	2.92046721615643	-17.2824471704872
0.107821409219464	-0.116472112226675	0.0442597186665899	-21.016018376745	-3.65456884817331	5.62812322831411
0.12243592857472	-0.0613391127206397	0.0762421308830461	-9.76110720615964	3.01475027028681	-10.994491660796
-0.333733929722758	-0.185462464322459	-0.0158263645686893	0.115406130108717	-2.5364516003793	-0.897734110842012
0.107579484267088	0.314082823664764	0.189218840974708	-1.43972342699032	0.589054987397178	2.19841818253499
0.376670432061863	0.0252213325443363	-0.12251433784238	6.27664123994321	3.97425341927239	9.87237507124447
-0.0736717726993507	0.328040799454968	0.210922252932734	-10.8697834000041	-5.83545837836458	-0.670775218871804
-0.453614652665266	0.225504871817253	-0.20571556547516	3.10886631075442	-2.63557539676882	2.74071614479956
0.105171126874487	-0.118337385823513	-0.325402026255437	5.67727554658431	8.91683904034957	12.6073626853857
0.0159690503377321	-0.0422741199436492	0.057261548285717	10.8650163905031	-9.0241933302889	-0.471044076054286
-0.0473334013917071	0.0880600608483301	-0.11321510762149	5.63528653155852	-5.77024972171926	11.4029088819426
0.0266455145741308	0.0914351294644422	0.0442853325023227	0.466626861874563	-1.57049938382712	-7.5332834757537
0.07017394097409	0.0742804115398164	0.0242815875012579	-2.38815419362691	-1.6676318558451	-7.13794735268627
-0.110288509294141	-0.12126967955564	-0.131402336333447	-11.6143421600598	6.81676016234909	7.5352752529654
-0.023490427949831	0.0859990097781365	0.0126564688825259	-10.0911237780843	-18.2136816683127	-6.42733512156505
0.215435964121759	-0.19152225540321	0.0675632779845663	6.5405682731874	5.34085478985483	-17.5481863136184
0.277957741683581	0.0765256456530357	0.0673909851491531	2.19058474914519	-19.3223866893459	1.04370359978529
-0.126331056733456	0.246051536962505	-0.105628266798338	-2.08310884481453	-5.7567666820326	-18.4868304754844
0.347233033115159	0.0300456188940138	-0.0667313177217441	-2.06051877952632	-11.6534551174733	-13.4738909852575
-0.17360597388229	-0.234286026804607	-0.01506611890528	23.422657128254	8.57716926144449	-1.85517603287048
0.0878695664894155	-0.165850998366856	-0.0542367615343532	-4.00355250341794	14.2170430388592	4.12569930465795
-0.170445232931751	-0.0513821191006796	-0.0804831726736675	11.7240882060886	4.13715363242503	8.97796501031393
-0.111512456962955	-0.127132416047641	-0.0978343569919555	8.59085597964746	11.6610883267484	5.03888407701356
-0.447301929633911	0.193310682475077	-0.192597641173323	-1.37405520331664	7.86165343904305	10.5868025602649
0.318652528058056	-0.0345557175974973	-0.414497715726227	-10.6123286987245	-1.50654152045052	-7.80274459307735
-0.391870921773767	-0.2353075792535	0.138275182820814	5.44161674802475	-1.42629045358332	-12.7589669153072
-0.0443796354453333	-0.381662956541696	0.0970846384856291	9.04974307053257	-18.2966194029144	-3.55532479118925
-0.36980009852586	-0.12488650987829	-0.0686501147047711	19.2814557282255	-7.55106343848993	0.715102466071287
0.178566628086707	-0.249753482052823	-0.178345172119223	11.1063015521965	-4.85537439628068	13.7376634805333
0.145771129235284	-0.104809733660141	-0.0462405802373374	0.0470201753521402	-10.1008819064647	10.9063337977703
-0.27012683377771	0.0607564852891684	-0.229876129725431	-11.4704882296963	-0.366085488068676	2.86095796780021
0.174406057834565	0.126434472145846	0.141488258551226	-3.52420397094143	-19.0505253680367	19.3610875834123
0.0940709139858125	-0.0951353195192247	-0.220277121340142	10.4528015433686	-21.9314226753052	12.6469712647586
-0.36670034938845	-0.0680025632733291	-0.10204738421492	-1.26568861097121	-4.52026045545084	-3.23845541283097
-0.148152387978761	0.338082578258766	0.126773798779339	-8.71917977398467	-3.87376846266574	2.48832654082867
0.0928579077694647	-0.00246492516292955	0.379067129874732	-4.94109711560811	8.51917540359338	0.480787628936186
0.305262662515357	0.235889265583987	-0.0590890607399644	-5.56061568725701	4.18479488787468	-6.98491173403419
-0.0497319588833022	0.307589012711582	-0.0879331307444071	4.41100313432661	-11.7897074655686	-0.522049829804145
-0.122352820595528	0.243137878132377	-0.0514127602100049	-2.01220008104262	-4.24291795370289	-19.8647764429539
0.134507173043988	-0.0713836793168761	0.231390801739628	4.02537815694354	-18.7121305470967	-7.09317602619252
-0.0194463761690858	0.147714112291399	0.178663103840765	-1.94860309483638	17.2457306775239	9.45954220336825
0.0292681637878359	0.183344875944426	0.140761641071293	-0.569525381999546	12.3331100077867	3.01338913557847
-0.156600506513476	0.0613902028879201	-0.0521801997599387	7.10289675981557	0.170338206769695	0.956196469339873
-0.108728214528006	-0.0691118763558678	0.120070699215119	5.52358785938222	3.93347249600293	-2.32642224373308
-0.120784838896925	0.116674633360302	0.0613800058738543	16.6045350754278	12.8623528879922	-6.33181747837589
-0.130111717399478	-0.0629306962546845	0.0793907749434729	-23.5919382262448	-10.1066152844437	16.5083981933058
-0.234601043728808	-0.233554606754826	-0.00727891432427198	6.50340859872173	7.71524192403612	2.20423642266547
0.325204391025225	-0.0278464065124924	0.0557231401757057	-9.51481639321885	1.48715736411989	-3.73290390085456
-0.114451068251282	0.125222745780696	-0.151756870176032	-6.72922423430494	-11.9514716216832	-8.36334832904069
0.000667942997355264	-0.117913318824669	0.322116305463281	6.20106998938241	9.89169777239304	4.81504037064827
-0.222088592446118	-0.15345623740331	0.211638256127598	6.62694208054292	-10.4627853357857	-2.46927707699139
-0.0135469975072453	0.293309119982022	-0.177339082391107	-12.5059258237738	-0.298663479952429	-1.73094974524573
-0.00938116181211757	-0.55668004826573	0.0362299534798534	6.49112606798715	-10.9444329019585	-3.49711112417567
0.123860829951976	-0.11291659210577	0.532166919203044	-8.47793111090372	6.50573739906732	-7.74242729148654
0.247866347149345	0.0166426631766263	0.0771701055268286	0.245574435958324	-9.99317333004516	1.57231431253362
-0.0567312470729958	-0.0406284960296953	-0.0172993978671112	-18.2033493157444	-13.830690769067	14.355911090954
0.0394009444155152	0.171913492247062	0.0180469741757593	-6.40100295579945	13.3443672477515	2.45805564906231
0.268862469757108	-0.400118200063884	-0.438059580674546	3.36058074727568	13.2707290266679	-1.05240310961263
0.488607684396605	0.0379328803953167	0.0728704364415362	-15.2628540678656	5.64936556862396	9.69059316700393
-0.433367039965442	-0.22456937832502	0.0851356339260025	10.5907107701624	12.3494620621801	9.700787272734
0.0130147899140451	0.00822483483213828	-0.0817464091415501	1.42556507821867	-11.7783199501176	-19.7011212413854
0.0614779028652674	0.0498994594154051	0.0254954796267785	21.4040406962657	6.83798710590716	-4.8994090479763
-0.180610005565768	-0.0510203087256932	0.0605328172129162	-6.97435707367891	-3.94898444598526	3.3193903431377
0.0532996136640743	0.0312389267009935	0.275195920046208	4.79145491959128	9.842613680691	12.5595709556424
0.0247664676683364	-0.194600899865213	0.091660710967251	-6.9414521508458	4.11309316886303	0.447557495887726
0.188645435276929	0.101511936563567	-0.244311019408952	-10.1773419322838	12.9194917854448	-2.61291344197384
0.0825999670373849	-0.124254513647482	-0.706781279193755	-1.90175727266118	-7.86081214456067	9.98733879013683
0.210026868422801	-0.690709472753649	-0.0247154632567947	9.88079013682512	-5.82100410690429	-5.80016222743698
-0.173751543522694	0.0671762457622979	0.0613225609798394	14.4820622260871	-3.4533235428741	-4.24136189073813
0.0311186649236001	0.418613483898765	-0.387843659714485	1.23887504199035	-2.49732447088997	-3.97795849672867
0.330472979227009	-0.464906659776415	0.0357453813180894	-2.84849519180006	-1.16102934177844	-3.75947877957699
-0.29609071958368	0.134300577190719	-0.712673809943433	-12.2768641967034	7.28506593402114	12.1998215219711
0.252841229154988	-0.154435181396881	0.0620651320002542	-5.99427151138357	0.433952543625704	-3.20824280324714
-0.143236909951793	-0.192887487422534	-0.207842698366607	-4.7049886960849	-22.8378779147673	-12.6571942249377
-0.0773385596546576	0.228027579484842	-0.207227297009481	11.2006150362789	-10.230693111096	21.7667014773381
-0.273861832477111	-0.14382048188379	0.291239141743556	-5.66222662299427	0.671493754230726	-5.61689038380333
-0.0829360425033776	0.351583614025142	0.223641336034795	-0.940071140426368	-4.05375838606369	6.83699356253419
-0.0371745459167686	0.0259573959171475	0.396711964541921	-26.2000376382109	9.19673123618663	1.06155273232518
-0.610021375790999	-0.068706399085676	0.0558607253709031	5.85776587538088	16.2875809070358	5.65073815326636
-0.0487147551843176	-0.0429789402730473	-0.222416497924534	7.36629391377727	-5.34917614628162	-13.0968633575332
0.221076494399552	-0.0269446263155028	0.0639420516201925	-12.0661819283152	10.1391747064436	2.45116119808749
-0.123359802295509	0.058312185582035	-0.137256384901001	-0.712225128458544	-15.8200198944529	-1.34505755609544
0.136526341538248	0.131266105157196	-0.0398376042060015	2.67104531096727	-2.51901545349832	-15.4631675932036
-0.301196400324715	-0.0400103068238274	0.0881333336092789	6.59680977280555	5.77505784226305	5.69434557997988
-0.0187666277680373	-0.140392851489586	-0.121744449684935	-4.94281736934275	-13.313805795148	15.6653024387013
0.0738155285184568	-0.14684573731123	-0.0887223042944146	19.0943405970138	5.69726729459896	7.07374521259412
-0.231534292929543	-0.199029591975105	-0.0504747692856649	4.40082949357846	-2.2611659792529	4.48928969911126
0.253857918910511	0.0542635240522599	-0.0391227704686278	-2.80637855204289	-1.92044789480591	9.81257901673156
0.0597550839568268	0.255621709026258	-0.00241578581307486	-3.96130490372614	5.54847070971487	-7.83410006936232
0.259525438219212	-0.0525934361558639	0.380820540901692	9.42321364989883	5.24997952671072	-2.56444089167013
0.226648101748381	-0.211931685754246	-0.0923727118988986	1.27747705755337	3.64966701814837	25.3015385663613
0.294912959399387	-0.0473186553388742	-0.124917615217206	10.0583277462721	-21.6013746939785	9.34508026075322
-0.253944422032032	-0.0790997413715635	0.0328363769785117	-7.39811285424647	-3.16649782012101	1.58767425523084
-0.235106768829207	0.107455162844158	-0.0707174762568021	-6.99359393237151	4.01997513299789	-1.48624884487617
0.230662483632805	0.0265366120679409	-0.170784468808674	-6.92442311615138	10.8627711961773	-12.6360242695702
0.162579261337637	-0.179070214145023	0.344128079483707	13.0837860079919	0.390772155785718	-21.3268278267495
0.0708728374950793	0.304823429751712	0.261829414733879	2.60717054264776	-13.2859350256298	13.9053977648898
0.0642458886506505	0.109012336825165	-0.174618489792319	-13.3594429906638	-4.36764286409396	0.274479135907876
-0.100593882940612	-0.101906283806207	-0.161241498385759	-13.9667785344324	-1.28421680704483	0.951968785064595
-0.0357665811646079	-0.114231121651818	-0.0994763814750591	9.54733827335835	-15.4895333380242	-6.34595439547556
-0.435630585186078	-0.397257035084277	0.0792839324507238	18.8825859908826	0.841059902068427	-2.96373212616057
-0.480735573536745	-0.00375485043385768	0.0211037346313875	20.849907330638	1.2790504833441	11.0411834278998
-0.111362580287787	0.124908332541336	0.0786259059717645	2.23530471465351	13.7337647720079	1.18485206286884
-0.18398541304076	0.178485402203325	-0.169146304862748	11.5443967794874	2.14537220184456	6.6183843291959
-0.0244078303300017	0.352101020288751	-0.028889529224094	-0.850549809833502	-14.0845451595609	-1.51686897097708
0.0780931393990397	0.164870357670564	-0.101330639631756	0.478701059476919	-2.86165296930572	-18.4361091158025
-0.0946435420257157	0.00767697602345781	0.145785336656622	2.63900646799508	-12.3059651886716	9.42736260578902
-0.309644333678453	-0.323697074107324	0.240349329707049	-3.90939663923333	9.00955005413049	12.6960043507801
0.0279609657853818	-0.205361188209298	0.149446392312448	7.09043645922952	-0.112338398639755	6.07573995182001
-0.467014011616191	0.332408546312502	0.158230847085129	8.92453863087642	-1.01214603505869	10.2275749787396
-0.0773106840351407	0.0840519045111197	0.158474197053323	2.14821305671199	-12.6116090697785	-18.0187123915672
-0.108422292549354	-0.0625580098224449	-0.0311732716389652	8.04684291399145	1.55567789026667	6.00867130337835
0.0682713283807922	-0.0345752471939014	-0.0277820517978986	6.21614617153689	-24.2786971698756	-8.3290737735629
0.246206110900077	0.319490070219587	0.0364191497692899	-7.64714154795003	5.09321872290481	-3.64630347081212
-0.176660382115156	-0.184083173595741	0.31451900272197	9.22089439460802	-0.814049524359416	3.46808444971642
0.0525760456279341	-0.100877742062355	-0.103874701690019	0.00693650754286557	10.6843818824076	-5.79018995141608
0.0729944740239105	0.055864299279793	-0.0743862556483391	-11.0795778401959	2.80017435004768	-12.5565763753886
0.0639707310572526	0.02721400204407	0.0956528716880769	-12.1206940031702	-9.03272083061543	7.73074142991952
0.0597574253298233	-0.0990652250730141	-0.0237129327398195	-23.8874489141394	10.3054626197445	0.3840601727705
-0.0780991307876529	-0.608143900192611	-0.364846134091225	0.988580632084318	-4.2477065133517	1.0295511927693
-0.505616771281996	-0.0339442649330202	-0.502245603872356	-0.0244741981450844	-1.82190074301275	-4.09394145591631
0.0588031478851854	-0.0717634002670037	-0.0766351571659427	-6.4384130763819	6.59446522926616	-6.36670859888885
0.0146929086109539	0.117479314623022	-0.0215284046132818	-7.2029935375005	5.24293594726622	6.7899646344352
-0.174881121057259	0.044813119732947	0.146187054998377	8.92609777154361	-10.1175535971978	-5.71110089539779
-0.123408597887824	0.195964008710107	-0.018185227773328	4.92335364841866	-12.0614811155641	-6.70358469837089
0.01604514336642	0.0646740074747116	-0.0329863099885367	3.63832701590894	-23.7505694476987	2.41079647562817
-0.20702599611387	0.101644284983525	0.0151743764061987	10.7517453036398	0.708445437575139	0.432284543917737
-0.112478943130784	-0.00147710643919869	-0.0768158762429512	8.39857511126894	-2.58697092276195	21.3634858750417
0.016987202466536	0.125043745317348	-0.0512822585656516	-4.71648239137913	-12.1978474841179	19.0419096152134
0.00514654035891019	-0.118019199459194	-0.015808447906913	-21.0932989346014	7.82416946822552	-17.7753851013844
-0.357183404349885	0.173047817483152	0.107450097042333	-10.8544417976777	-15.0104954252153	8.80966956598488
-0.262287846570311	-0.0884100709695981	0.278225639614338	7.97345063666072	-4.86887574107338	-0.0113615566511927
-0.656362332212255	0.668166235828157	-0.0761043825647054	-9.83087912774567	10.6456170009526	9.14557817833663
-0.73028745908523	0.161666744305674	-0.230460708606402	-3.78865345968852	-17.1831808975945	-5.36332793797308
-0.0235337298689162	0.23820891327642	0.23176059083434	-13.9286656582821	-20.1722831314022	9.61699850045948
-0.0402883339600783	-0.282577912241102	0.171862933554446	-23.1432878110314	4.01828730373143	-11.9019742207726
0.0079355209713394	0.0583077865147348	-0.21323844424504	-3.84161567235719	-8.02812688063385	3.00351412023004
-0.112628125644349	-0.130678226233995	-0.0776852517477252	-1.75970399125323	18.249077989462	-7.88495505680445
-0.116464648247896	-0.148897326774197	0.00790339325365257	-11.3120579205287	-0.851547896667195	16.4198091838002
0.312806141385471	0.626140045596114	-0.131171709669079	-1.67988576734444	1.67169641756408	-14.6254800770098
-0.237214598557332	0.0371756358058797	-0.342994681990833	-5.45721544927089	0.98264014909894	7.81544562721938
-0.0681347162003053	0.131062831864229	0.0688380639088453	-0.621054022929876	-15.4665759215287	6.82749970938169
0.0757567198647955	0.144273949861698	-0.0021050599318652	-1.81349635792701	11.6289411965913	12.1529580236016
-0.232135292250699	-0.0822779423448587	0.04666666675064	3.24602260225116	10.652873041278	25.6873684990455
-0.128127302376272	0.0605813537777913	-0.111337002815072	4.12241189284268	2.98883487138262	15.09603371173
0.175758806193812	-0.0294069021364806	-0.0269575664271745	10.6177138738772	-10.5325631183447	5.49062052767201
0.404862130377886	0.310718421386118	-0.185990278120482	11.3974007332855	-9.75797302233724	-15.9603123748656
0.498600490124743	0.0112816428121279	-0.0277248891367953	-6.87071888929546	13.6270200488925	-4.4453064552453
-0.0189473965013934	0.0819516851056813	0.092313644349976	-0.649905842583086	-1.96298313237103	2.08158241480309
0.0290190361324463	-0.117599638556606	0.0304156540668614	-2.74555180593404	-0.932062625116815	0.449299761414294
-0.0362436043980949	0.050810534194891	0.108173851803843	-2.02814963804249	1.28519549650039	-1.68628209778123
-0.0952153064094586	0.0550111019252108	-0.0592006380822251	-0.793131415486582	1.78017599129748	2.19330383886742
0.0419826484800806	0.00945763451116186	0.236463036053975	3.1335815836134	-2.25447162969773	-8.90578801549416
-0.136877987114225	0.309566719222212	0.0252133472326349	-7.40583265472182	8.20188406819506	15.3239936656515
-0.00669184484974551	0.210488725092188	0.0554505305212877	2.7855973118552	-5.67382746795483	17.4352176651244
0.0187765226857381	0.0212364755021892	-0.215920123697623	3.14667190745842	-18.2726559065604	-0.383650332278739
0.154477267700216	-0.0897226644865879	0.125417410779961	-4.50177273133577	8.92430709086068	7.9127786667071
0.160525667057633	-0.0347212847844181	-0.168735025250672	-2.53788954791399	-23.5590857331472	10.0565784304041
-0.0547795775721972	-0.0569101544544369	-0.155975231663225	-16.4390303131839	-0.405666090331259	-1.20400972156457
0.0733591031618854	-0.0322427157327118	0.155392052425072	1.18487150256222	15.8388684413993	-4.42518339085584
0.0568460326846986	0.11451006284303	0.111235886018371	15.6585246033845	-5.34790518577988	5.28058367281378
-0.116278219264898	-0.121768796954966	0.0192141634041414	-6.43397118131156	14.3972433833345	7.2799343647839
0.234141790450305	0.129832288106484	0.104359958414065	-9.83070186671755	-11.0435335788246	-6.39935454388971
-0.104754071311824	-0.214127508735206	0.0330348942525216	6.73993399885581	5.17987400654507	-7.42946727967346
-0.0942478828954446	0.220483742439739	0.0204833000592447	1.28369579278856	-8.07386007053913	-7.78586525476027
0.0366333261353697	0.237659012127197	0.00956572332907387	-8.06395095104581	-7.30645745673585	-3.00718532591335
